,unit_ID,school,term,variable,url,status_code,metadata_date,date_originally_scraped,count,context
319,102614,Christopher Newport University,suspend capital projects,st_deferred_infrastructure_improvement,https://wydaily.com/local-news/2019/02/20/cnu-to-absorb-the-peninsula-fine-arts-center/,200,['2019-02-20'],2020-10-20 23:30:09.930375,0,NoContext
322,102614,Christopher Newport University,streamline operations,st_reduce_operational_spending,https://www.grfcpa.com/news/terri-mcknight-appointed-christopher-newport-university-board-of-visitors/,200,No_meta_date,2020-10-20 23:30:09.930344,1,"[5437, 'n.  ms. mcknight has been the director of her firm’s audit department since 2002 and has concentrated her area of expertise in auditing and consulting with non-profit organizations. gelman, rosenberg & freedman cpas, founded in 1981, helps more than 500 nonprofit organizations located nationally and internationally by providing audit, tax, consulting and client services designed to help them comply with regulatory obligations, improve fiscal health and streamline operations.        next  gelman, rosenberg & freedman announces promotions    previous  grf cpas launches audit, tax and accounting seminar series in baltimore         recent posts    charity navigator rolls out new encompass rating system    it security is more critical than ever for nonprofits and associations    dfid merger with fco creates uncertainty with uk aid    next steps for organizations responding to the covid-19 crisis    consider a virtual ciso to meet your current cybersecurity challenges    archives  archives   select month  september 2020  july 2020  june 2020  may 2020  april 2020  march 2020  january 2020  december 2019  november 2019  october 2019  august 2019  july 2019  june 2019  may 2019  april 2019  march 2019  february 2019  january 2019  december 2018  november 2018  october 2018  september 2018  august 2018  june 2018  november 2017  july 2017  march 2017  february 2017  january 2017  october 2016  december 2015  march 2015  february 2015  january 2015  july 2014  december 2013  june 2013  july 2012  may 2012    categories   advisory   audit & assurance   business   government contracting   individual   international non-governmental organizations (ingos)   nonprofit   outsourced accounting   tax                   washington, dc  4550 montgomery ave. suite 800 north bethesda, md 20814 301-951-9090   new york  14 wall street 20th floor new york, ny 10005 212-618-1868     pay your bill  suralink portal  subscribe            toll-free: 877-437-4771     © 2020 copyright grf cpas & advisors.']"
323,102614,Christopher Newport University,cut travel,st_reduce_operational_spending,https://cnu.edu/academics/studyabroad/,200,['2020-10-01T09:29:19-0400'],2020-10-20 23:30:09.930346,0,NoContext
324,102614,Christopher Newport University,cut travel,st_reduce_operational_spending,https://www.cnusports.com/news/2012/1/13/wbb_0113124932.aspx,200,No_meta_date,2020-10-20 23:30:09.930369,0,NoContext
325,102614,Christopher Newport University,cut travel,st_reduce_operational_spending,https://cnu.edu/researchlens/,200,['2020-08-05T17:24:12-0400'],2020-10-20 23:30:09.930349,0,NoContext
326,102614,Christopher Newport University,cut travel,st_reduce_operational_spending,https://www.dailypress.com/news/dp-xpm-20020116-2002-01-16-0201160148-story.html,200,No_meta_date,2020-10-20 23:30:09.930356,0,NoContext
327,102614,Christopher Newport University,cut scholarships,st_reduction_of_financial_aid,https://cnu.edu/admission/freshman/scholarships/,200,['2020-09-02T14:11:39-0400'],2020-10-20 23:30:09.930372,0,NoContext
328,102614,Christopher Newport University,cut scholarships,st_reduction_of_financial_aid,https://www.unigo.com/scholarships/by-college/christopher-newport-university-scholarships,200,No_meta_date,2020-10-20 23:30:09.930354,0,NoContext
329,102614,Christopher Newport University,cut scholarships,st_reduction_of_financial_aid,https://cnu.edu/academics/departments/teacherprep/scholarships/,200,['2020-08-06T14:05:46-0400'],2020-10-20 23:30:09.930351,0,NoContext
330,102614,Christopher Newport University,cut scholarships,st_reduction_of_financial_aid,https://www.collegegreenlight.com/meritscholarships/christopher-newport-university-231712,200,No_meta_date,2020-10-20 23:30:09.930523,0,NoContext
331,102614,Christopher Newport University,cut scholarships,st_reduction_of_financial_aid,https://cnu.edu/academics/plp/scholarships/,200,['2020-09-02T14:33:54-0400'],2020-10-20 23:30:09.930370,0,NoContext
333,102614,Christopher Newport University,reduce unnecessary spending,st_reduce_operational_spending,https://cnu.edu/financialaid/calculator/npcalc.htm,200,No_meta_date,2020-10-20 23:30:09.930357,0,NoContext
334,102614,Christopher Newport University,reduce unnecessary spending,st_reduce_operational_spending,https://cnu.edu/lifeasacaptain/2018/10/03-zero_waste/,200,No_meta_date,2020-10-20 23:30:09.930350,0,NoContext
347,102614,Christopher Newport University,reduce degree programs,lt_reduction_or_elimination_of_academic_departments_programs,https://cnu.edu/news/2018/11/28-cnu-comm_capts/,200,['2020-08-20T13:16:08-0400'],2020-10-20 23:30:09.930395,0,NoContext
346,102614,Christopher Newport University,scholarship funding decrease,st_reduction_of_financial_aid,https://www.schev.edu/docs/default-source/institution-section/6-year-plans/cnu/2019/cnu-2019-six-year-plan-narrative.docx,200,No_meta_date,2020-10-20 23:30:09.931237,0,NoContext
345,102614,Christopher Newport University,scholarship funding decrease,st_reduction_of_financial_aid,https://cnu.edu/financialaid/types/scholarships/private/,200,['2020-08-14T14:09:37-0400'],2020-10-20 23:30:09.930404,0,NoContext
344,102614,Christopher Newport University,cut student programs,lt_reduction_or_elimination_of_student_support_programs,http://www.dailypress.com/news/dp-xpm-20021017-2002-10-17-0210170149-story.html,200,No_meta_date,2020-10-20 23:30:09.930399,0,NoContext
343,102614,Christopher Newport University,cut programs,lt_reduction_or_elimination_of_academic_departments_programs,https://cnu.edu/academics/honors/apply/,200,['2020-09-30T15:15:14-0400'],2020-10-20 23:30:09.930389,0,NoContext
340,102614,Christopher Newport University,courses dropped,lt_reduction_or_elimination_of_academic_departments_programs,https://cal.cnu.edu/event/adddrop_period_2538,200,No_meta_date,2020-10-20 23:30:09.930362,0,NoContext
339,102614,Christopher Newport University,stop scholarships,st_reduction_of_financial_aid,https://cnu.edu/admission/transfer/,200,['2020-09-03T10:37:54-0400'],2020-10-20 23:30:09.930386,0,NoContext
337,102614,Christopher Newport University,program cuts,lt_reduction_or_elimination_of_academic_departments_programs,https://cnu.edu/academics/,200,No_meta_date,2020-10-20 23:30:09.930363,0,NoContext
336,102614,Christopher Newport University,program cuts,lt_reduction_or_elimination_of_academic_departments_programs,https://www.dailypress.com/news/dp-xpm-20021016-2002-10-16-0210160235-story.html,200,['2020-09-02T14:33:54-0400'],2020-10-20 23:30:09.930364,0,NoContext
335,102614,Christopher Newport University,program cuts,lt_reduction_or_elimination_of_academic_departments_programs,https://cnu.edu/academics/areasofstudy/,200,['2020-05-15'],2020-10-20 23:30:09.930414,0,NoContext
341,102614,Christopher Newport University,courses dropped,lt_reduction_or_elimination_of_academic_departments_programs,https://cnu.edu/tuition/refund/,200,No_meta_date,2020-10-20 23:30:09.930393,1,"[2679, 't. any questions should be directed to the office of university housing at (757) 594-7756.      refund policy: veterans affairs chevron down       in accordance with the department of defense memorandum of understanding, christopher newport university will return any unearned tuition assistance funds on a proportional basis through at least 60 percent portion of the period for which the funds were provided.   100% return for all courses dropped/withdrawn from during the first and second week of classes  75% return for all courses withdrawn from during the third and fourth week of classes  50% return for all courses withdrawn from during the fifth through eighth week of classes  40% return for all courses withdrawn from during the ninth and 10th week of classes  0% return for all courses withdrawn from after the 10th week of classes       student refunds: bankmobile chevron down       christopher newport university partners with bankmobile to handle the distribution of refunds and reimbursements to students. all refunds from the business office to students are now processed through bankmobile.  for more information about bankmobile, visit the link below.']"
379,102614,Christopher Newport University,online courses,st_expand_unconventional_programs_gr,https://cnu.uloop.com/online-courses/,200,No_meta_date,2020-10-20 23:30:09.930556,1,"[15266, ' ... next >    online courses near cnu   online courses for uva students  online courses for va tech students  online courses for james madison students  online courses for vcu students  online courses for radford students  online courses for mason students    online courses for old dominion students  online courses for william & mary students  online courses for mary washington students  online courses for liberty students  online courses for roanoke students  online courses for emu students       cnu online courses searching for online courses at cnu has never been quicker than now — browse online \n                    classes for computer science at cnu, business, math, teaching, chemistry, engineering \n                    classes, and more in and around newport news, va. to help narrow your results down, use filters to refine \n                    your cnu online class search and enhance your search experience. sharing relevant \n                    online class listings with christopher newport university classmates can really help make the online course search \n                    process even faster for them! uloop.']"
688,102632,Taylor University,streamline operations,st_reduce_operational_spending,https://www.ibi.com/higher-education-data-analytics-solutions/,200,No_meta_date,2020-10-20 23:30:09.930736,0,NoContext
507,102632,Taylor University,reduce tuition,st_change_tuition_(<=),https://www.usnews.com/best-colleges/taylor-university-1838,200,No_meta_date,2020-10-20 23:30:09.930728,0,NoContext
808,102632,Taylor University,campus climate,lt_improve_student_experience_gr,https://pillars.taylor.edu/cgi/viewcontent.cgi?article=1154&context=acsd_growth,200,No_meta_date,2020-10-20 23:30:09.931149,0,NoContext
809,102632,Taylor University,campus climate,lt_improve_student_experience_gr,https://education.utexas.edu/faculty/betty_taylor,200,No_meta_date,2020-10-20 23:30:09.930791,1,"[1885, '4.412  biography degrees expertise courses dr. betty jeanne taylor is an educator and social justice advocate with almost twenty years of experience in higher education as administrator, facilitator, and faculty member. she currently serves as assistant vice president in the division of diversity and community engagement (ddce) at the university of texas at austin, where she leads the university\x92s campus climate response team, partnering with colleagues to respond to reports of bias incidents impacting the university community.  dr. taylor is responsible for campus climate initiatives such as creating inclusive classrooms and minimizing bias in recruitment/search processes.']"
810,102632,Taylor University,campus climate,lt_improve_student_experience_gr,https://education.utexas.edu/faculty/betty_taylor,200,No_meta_date,2020-10-20 23:30:09.930791,1,"[2049, 'r. she currently serves as assistant vice president in the division of diversity and community engagement (ddce) at the university of texas at austin, where she leads the university\x92s campus climate response team, partnering with colleagues to respond to reports of bias incidents impacting the university community.  dr. taylor is responsible for campus climate initiatives such as creating inclusive classrooms and minimizing bias in recruitment/search processes. she is also a faculty member in the department of educational leadership and policy, as a clinical assistant professor for the program in higher education leadership. prior to joining ddce, she served on the management team in the office of the dean of students, as director of greek life and education and instructed intergroup dialogue as a lecturer in the department of educational psychology.']"
811,102632,Taylor University,campus climate,lt_improve_student_experience_gr,https://education.utexas.edu/faculty/betty_taylor,200,No_meta_date,2020-10-20 23:30:09.930791,1,"[3138, ""s. in higher education, florida state university b.s. in communication, florida state university focuses on university-wide campus climate initiatives including bias incident reporting and response as well as implementing best practices for inclusive classroom climates and faculty recruitment and retention. year semester course 2019 fall elp 385t: student affairs in higher ed 2018 fall elp 385t: student affairs in higher ed 2017 fall eda 391p: college student persnl admin find other faculty           college of education        facebook twitter instagram youtube             students   undergraduate students  graduate students  educator certification  academics  see yourself here  how to apply  student affairs  g4 online degree scheduling     mailing address college of education 1912 speedway, stop d5000 austin, texas 78712  view map    undergraduate student affairs  (512) 471-3223  contact us        helpful links   counseling and support  emergency information  ut directory  ut direct  policies and procedures  help support  faculty directory  manage email preferences      departments   curriculum and instruction  educational leadership and policy  educational psychology  kinesiology and health education  special education      administration   dean's office  development and alumni relations  business services  career engagement  event services  facilities services  office of student success and recruitment  field experiences  office of educational research support  information technology office  office of instructional innovation  marketing and communication        © college of education at the university of texas at austin 2020    feedback | site policies | web privacy policy | web accessibility policy | adobe reader                 ""]"
812,102632,Taylor University,campus life,lt_improve_student_experience_gr,https://www.taylor.edu/life-at-taylor/residence-life,200,No_meta_date,2020-10-20 23:30:09.930802,0,NoContext
814,102632,Taylor University,campus life,lt_improve_student_experience_gr,https://www.cappex.com/colleges/taylor-university/campus-life,200,No_meta_date,2020-10-20 23:30:09.930814,1,"[282, ""    skip to main content              main navigation     colleges    scholarships    majors    transfer    articles    greenlight       toggle navigation               sign up   log in          breadcrumb    home    colleges by state    colleges in indiana    taylor university    campus life                  taylor university  upland, in, usa     save to list         overview  admissions  academics  tuition, cost & aid  majors  campus life  after graduation  reviews      campus life   key campus stats    student gender     male  female        44%   us national: 44%        56%   us national: 56%          size of town   suburb or town         in-state students      39%       out-of-state students      45%         us states represented   42     countries represented   31        ethnicity   african american       4%      asian/pacific islander       4%      hispanic       4%      native american       1%      white       83%        percent of first generation students   15%     student organizations   76        lgbtqia student resource groups   no    on campus women's center   no    cultural student resource groups   yes                housing         0  100   88%   undergrads living on campus      on-campus living required of freshman   yes         disability housing available   no           0  100   92%   freshman living on campus                 athletics     divisional sports nickname   trojans     school colors   purple and gold       varsity athletics association   naia       varsity athletics conference primary   mid-states football association         total male athletes   222     total female athletes   140     intramural sports   10     sports club   5       sports team (men)    baseball  basketball  cross country  football  golf  lacrosse  soccer  tennis  track and field      sports team (women)    basketball  cross country  golf  lacrosse  soccer  softball  tennis  track and field  volleyball         taylor university athletics: visit page                 campus safety     24-hr security patrol   yes      campus emergency phones   no        24-hr escort safety rides   yes      mobile campus emergency alert   no         what students are saying             4.05 average rating          the dc mixes food up pretty well, i actually work there. we try and bring a variety of foods with our mexican line, pasta lines, burger and salad bars, the deli and chef's corner where different things are made.""]"
815,102632,Taylor University,campus life,lt_improve_student_experience_gr,https://www.cappex.com/colleges/taylor-university/campus-life,200,No_meta_date,2020-10-20 23:30:09.930814,1,"[433, ""    skip to main content              main navigation     colleges    scholarships    majors    transfer    articles    greenlight       toggle navigation               sign up   log in          breadcrumb    home    colleges by state    colleges in indiana    taylor university    campus life                  taylor university  upland, in, usa     save to list         overview  admissions  academics  tuition, cost & aid  majors  campus life  after graduation  reviews      campus life   key campus stats    student gender     male  female        44%   us national: 44%        56%   us national: 56%          size of town   suburb or town         in-state students      39%       out-of-state students      45%         us states represented   42     countries represented   31        ethnicity   african american       4%      asian/pacific islander       4%      hispanic       4%      native american       1%      white       83%        percent of first generation students   15%     student organizations   76        lgbtqia student resource groups   no    on campus women's center   no    cultural student resource groups   yes                housing         0  100   88%   undergrads living on campus      on-campus living required of freshman   yes         disability housing available   no           0  100   92%   freshman living on campus                 athletics     divisional sports nickname   trojans     school colors   purple and gold       varsity athletics association   naia       varsity athletics conference primary   mid-states football association         total male athletes   222     total female athletes   140     intramural sports   10     sports club   5       sports team (men)    baseball  basketball  cross country  football  golf  lacrosse  soccer  tennis  track and field      sports team (women)    basketball  cross country  golf  lacrosse  soccer  softball  tennis  track and field  volleyball         taylor university athletics: visit page                 campus safety     24-hr security patrol   yes      campus emergency phones   no        24-hr escort safety rides   yes      mobile campus emergency alert   no         what students are saying             4.05 average rating          the dc mixes food up pretty well, i actually work there. we try and bring a variety of foods with our mexican line, pasta lines, burger and salad bars, the deli and chef's corner where different things are made.""]"
816,102632,Taylor University,campus life,lt_improve_student_experience_gr,https://www.cappex.com/colleges/taylor-university/campus-life,200,No_meta_date,2020-10-20 23:30:09.930814,1,"[477, ""    skip to main content              main navigation     colleges    scholarships    majors    transfer    articles    greenlight       toggle navigation               sign up   log in          breadcrumb    home    colleges by state    colleges in indiana    taylor university    campus life                  taylor university  upland, in, usa     save to list         overview  admissions  academics  tuition, cost & aid  majors  campus life  after graduation  reviews      campus life   key campus stats    student gender     male  female        44%   us national: 44%        56%   us national: 56%          size of town   suburb or town         in-state students      39%       out-of-state students      45%         us states represented   42     countries represented   31        ethnicity   african american       4%      asian/pacific islander       4%      hispanic       4%      native american       1%      white       83%        percent of first generation students   15%     student organizations   76        lgbtqia student resource groups   no    on campus women's center   no    cultural student resource groups   yes                housing         0  100   88%   undergrads living on campus      on-campus living required of freshman   yes         disability housing available   no           0  100   92%   freshman living on campus                 athletics     divisional sports nickname   trojans     school colors   purple and gold       varsity athletics association   naia       varsity athletics conference primary   mid-states football association         total male athletes   222     total female athletes   140     intramural sports   10     sports club   5       sports team (men)    baseball  basketball  cross country  football  golf  lacrosse  soccer  tennis  track and field      sports team (women)    basketball  cross country  golf  lacrosse  soccer  softball  tennis  track and field  volleyball         taylor university athletics: visit page                 campus safety     24-hr security patrol   yes      campus emergency phones   no        24-hr escort safety rides   yes      mobile campus emergency alert   no         what students are saying             4.05 average rating          the dc mixes food up pretty well, i actually work there. we try and bring a variety of foods with our mexican line, pasta lines, burger and salad bars, the deli and chef's corner where different things are made.""]"
817,102632,Taylor University,campus life,lt_improve_student_experience_gr,https://www.usnews.com/best-colleges/taylor-university-1838/student-life,200,No_meta_date,2020-10-20 23:30:09.930861,0,NoContext
818,102632,Taylor University,student support,lt_improve_student_experience_gr,https://pillars.taylor.edu/cgi/viewcontent.cgi?article=1118&context=mahe,200,No_meta_date,2020-10-20 23:30:09.931326,0,NoContext
819,102632,Taylor University,offer program to company employees,st_expand_unconventional_programs_gr,https://www.taylor.edu/business-at-taylor,200,No_meta_date,2020-10-20 23:30:09.930805,0,NoContext
820,102632,Taylor University,food pantry,lt_improve_student_experience_gr,https://www.taylor.edu/life-at-taylor/travel-and-outreach/local-ministries,200,No_meta_date,2020-10-20 23:30:09.930803,1,"[6686, 'k.  st. martin’s : partners with st. martin’s community center in marion to provide meals, a food pantry, and a thrift store. students often serve the saturday meal, talk with individuals and clean up afterwards.  special olympics : an opportunity for taylor volunteers to show local athletes with disabilities their value in christ by encouraging and coaching them in sports.']"
821,102632,Taylor University,food pantry,lt_improve_student_experience_gr,https://www.templejc.edu/taylor/,200,No_meta_date,2020-10-20 23:30:09.930797,1,"[2612, 's. 3 - testing complete the texas success initiative (tsi) pre-assessment activity take the tsi assessment prior to registration for first semester classes 4 - advising meet with an enrollment coordinator to discuss education plans and register for classes. view semester schedules or add/drop classes online through self service . 5 - payment pay online, over the phone or in person at the cashier’s office cash, check, or credit card accepted a valid photo id is required for all check and credit/debit card transactions please make all checks payable to temple college if needed, set up a payment plan online unpaid tuition will result in dropped classes – check online for important payment dates 6 - final items purchase textbooks and supplies pick up parking permit and student id at the cashier’s office learn how to navigate online student portals and email account attend new student orientation             student resources      faculty/staff leopard food pantry tutoring faculty/staff faculty/staff phone email bachman, suzanna coordinator, student & enrollment services. ewchec-taylor • enrollment management 254-298-8954 suzanna.bachman@templejc.']"
822,102632,Taylor University,food pantry,lt_improve_student_experience_gr,https://www.templejc.edu/taylor/,200,No_meta_date,2020-10-20 23:30:09.930797,1,"[3324, 'c.edu miller, jacqueline office mgr, ewchec-taylor • ewchec-taylor center 254-298-8960 jacqueline.miller@templejc.edu leopard food pantry leopard food pantry pantry shopping available to all currently enrolled students. no appointment needed. sign in at the front and a staff member will take you back.']"
823,102632,Taylor University,food pantry,lt_improve_student_experience_gr,https://www.templejc.edu/taylor/,200,No_meta_date,2020-10-20 23:30:09.930797,1,"[3344, 'c.edu miller, jacqueline office mgr, ewchec-taylor • ewchec-taylor center 254-298-8960 jacqueline.miller@templejc.edu leopard food pantry leopard food pantry pantry shopping available to all currently enrolled students. no appointment needed. sign in at the front and a staff member will take you back.']"
824,102632,Taylor University,food pantry,lt_improve_student_experience_gr,https://www.taylor.edu/life-at-taylor/facilities/dining-areas,200,No_meta_date,2020-10-20 23:30:09.930811,0,NoContext
825,102632,Taylor University,food pantry,lt_improve_student_experience_gr,https://www.campbellsville.edu/news/campbellsville-universitys-physical-plant-collects-food-items-for-taylor-county-food-pantry/,200,No_meta_date,2020-10-20 23:30:09.930847,1,"[15926, 'c.a.r.e plan  campus map  office of the president  the campbellsville review           search            › campbellsville university’s physical plant collects food items for taylor county food pantry          campbellsville university’s physical plant collects food items for taylor county food pantry  december 15, 2016      campbellsville university’s office of physical plant collected several donations of canned goods and food items for taylor county’s food pantry. from left are: front row — jackie emerson, deanna caulk and renee marcum. second row —  vernon humphress, betty potter, rhonda wright, shelley phillips, joey ferguson, mark marcum and chris davis.']"
826,102632,Taylor University,food pantry,lt_improve_student_experience_gr,https://www.campbellsville.edu/news/campbellsville-universitys-physical-plant-collects-food-items-for-taylor-county-food-pantry/,200,No_meta_date,2020-10-20 23:30:09.930847,1,"[16028, 'c.a.r.e plan  campus map  office of the president  the campbellsville review           search            › campbellsville university’s physical plant collects food items for taylor county food pantry          campbellsville university’s physical plant collects food items for taylor county food pantry  december 15, 2016      campbellsville university’s office of physical plant collected several donations of canned goods and food items for taylor county’s food pantry. from left are: front row — jackie emerson, deanna caulk and renee marcum. second row —  vernon humphress, betty potter, rhonda wright, shelley phillips, joey ferguson, mark marcum and chris davis.']"
807,102632,Taylor University,campus climate,lt_improve_student_experience_gr,https://www.tandfonline.com/doi/abs/10.1080/00918369.2013.774874,200,No_meta_date,2020-10-20 23:30:09.930801,1,"[2766, 's. cluster analyses revealed four groups of participants distinguished by openness about their sexual orientation and negative experiences, with one group appearing to be at risk for poor retention. results are discussed in terms of the needs of lgbtq students on campus.  keywords: campus climate , sexual orientation , university retention                 article metrics   views   3719     citations   crossref  47    web of science  35    scopus  41     altmetric            article metrics information   disclaimer for citing articles                                              more share options                                                                            browse journals by subject     back to top         area studies      arts      behavioral sciences      bioscience      built environment      communication studies      computer science      development studies      earth sciences      economics, finance, business & industry      education      engineering & technology      environment & agriculture      environment and sustainability      food science & technology      geography      health and social care      humanities      information science      language & literature      law      mathematics & statistics      medicine, dentistry, nursing & allied health      museum and heritage studies      physical sciences      politics & international relations      social sciences      sports and leisure      tourism, hospitality and events      urban studies                             information for   authors  editors  librarians  societies             open access   overview  open journals  open select  cogent oa                         help and info   help & contact  newsroom  commercial services  advertising information  all journals  books             keep up to date   register to receive personalised research and resources by email    sign me up            taylor and francis group facebook page         taylor and francis group twitter page         taylor and francis group linkedin page          taylor and francis group youtube page         taylor and francis group weibo page                              copyright © 2020 informa uk limited  privacy policy  cookies  terms & conditions  accessibility  registered in england & wales no. 3099067 5 howick place | london | sw1p 1wg                         accept  we use cookies to improve your website experience. to learn about our use of cookies and how you can manage your cookie settings, please see our cookie policy.']"
806,102632,Taylor University,campus climate,lt_improve_student_experience_gr,https://www.tandfonline.com/doi/abs/10.1080/00918369.2013.774874,200,No_meta_date,2020-10-20 23:30:09.930801,1,"[2227, ""y. direct and indirect experiences contribute to an overall perception of the campus climate. this study used an online survey to assess students' perceptions of campus climate, their experiences confronting bias, support of family members and friends, and whether they had considered leaving campus. multiple regression analysis indicated that perceptions of poorer campus climate were predicted by greater unfair treatment by instructors, more impact from anti-lesbian, gay, bisexual, transgender, or queer (lgbtq) bias on friends’ and families’ emotional support, and having hidden one's lgbt identity from other students. cluster analyses revealed four groups of participants distinguished by openness about their sexual orientation and negative experiences, with one group appearing to be at risk for poor retention. results are discussed in terms of the needs of lgbtq students on campus.""]"
805,102632,Taylor University,campus climate,lt_improve_student_experience_gr,https://www.tandfonline.com/doi/abs/10.1080/00918369.2013.774874,200,No_meta_date,2020-10-20 23:30:09.930801,1,"[2022, ""3.774874?needaccess=true         abstract  previous research has indicated that students who identify as lesbian, gay, bisexual, or transgender (lgbt) often have negative experiences on university campuses due to their sexual orientation or gender identity. direct and indirect experiences contribute to an overall perception of the campus climate. this study used an online survey to assess students' perceptions of campus climate, their experiences confronting bias, support of family members and friends, and whether they had considered leaving campus. multiple regression analysis indicated that perceptions of poorer campus climate were predicted by greater unfair treatment by instructors, more impact from anti-lesbian, gay, bisexual, transgender, or queer (lgbtq) bias on friends’ and families’ emotional support, and having hidden one's lgbt identity from other students. cluster analyses revealed four groups of participants distinguished by openness about their sexual orientation and negative experiences, with one group appearing to be at risk for poor retention.""]"
804,102632,Taylor University,campus climate,lt_improve_student_experience_gr,https://www.tandfonline.com/doi/abs/10.1080/00918369.2013.774874,200,No_meta_date,2020-10-20 23:30:09.930801,1,"[1938, ""9.2013.774874?needaccess=true         abstract  previous research has indicated that students who identify as lesbian, gay, bisexual, or transgender (lgbt) often have negative experiences on university campuses due to their sexual orientation or gender identity. direct and indirect experiences contribute to an overall perception of the campus climate. this study used an online survey to assess students' perceptions of campus climate, their experiences confronting bias, support of family members and friends, and whether they had considered leaving campus. multiple regression analysis indicated that perceptions of poorer campus climate were predicted by greater unfair treatment by instructors, more impact from anti-lesbian, gay, bisexual, transgender, or queer (lgbtq) bias on friends’ and families’ emotional support, and having hidden one's lgbt identity from other students.""]"
784,102632,Taylor University,expand to adults,st_expand_unconventional_programs_gr,https://www.taylor.edu/news/taylor-based-esl-program-advances-language-training-in-marion,200,No_meta_date,2020-10-20 23:30:09.930785,0,NoContext
785,102632,Taylor University,expand to adults,st_expand_unconventional_programs_gr,https://pillars.taylor.edu/tu_magazines/77/,200,No_meta_date,2020-10-20 23:30:09.930777,0,NoContext
786,102632,Taylor University,add sport,st_expand_athletic_spending_programs_gr,https://www.taylor.edu/news/taylor-announces-plans-to-add-men-s-and-women-s-lacrosse,200,No_meta_date,2020-10-20 23:30:09.930787,0,NoContext
787,102632,Taylor University,add sport,st_expand_athletic_spending_programs_gr,http://athletics.taylor.edu/softball,200,No_meta_date,2020-10-20 23:30:09.930757,0,NoContext
788,102632,Taylor University,expand to minorities,st_expand_unconventional_programs_gr,https://pillars.taylor.edu/cgi/viewcontent.cgi?article=1038&context=mahe,200,No_meta_date,2020-10-20 23:30:09.931320,0,NoContext
789,102632,Taylor University,expand to minorities,st_expand_unconventional_programs_gr,https://www.taylor.edu/jobs/tenure-track-in-finance,200,No_meta_date,2020-10-20 23:30:09.930790,0,NoContext
790,102632,Taylor University,expand to minorities,st_expand_unconventional_programs_gr,https://pillars.taylor.edu/cgi/viewcontent.cgi?article=1062&context=mahe,200,No_meta_date,2020-10-20 23:30:09.931324,0,NoContext
791,102632,Taylor University,expand to minorities,st_expand_unconventional_programs_gr,https://www.taylor.edu/life-at-taylor/student-organizations,200,No_meta_date,2020-10-20 23:30:09.930795,0,NoContext
792,102632,Taylor University,improve utilities,lt_improve_infrastructure_gr,https://arizona.pure.elsevier.com/en/publications/using-climate-information-to-improve-electric-utility-load-foreca,200,No_meta_date,2020-10-20 23:30:09.930784,0,NoContext
827,102632,Taylor University,food pantry,lt_improve_student_experience_gr,https://www.campbellsville.edu/news/campbellsville-universitys-physical-plant-collects-food-items-for-taylor-county-food-pantry/,200,No_meta_date,2020-10-20 23:30:09.930847,1,"[16196, 'c.a.r.e plan  campus map  office of the president  the campbellsville review           search            › campbellsville university’s physical plant collects food items for taylor county food pantry          campbellsville university’s physical plant collects food items for taylor county food pantry  december 15, 2016      campbellsville university’s office of physical plant collected several donations of canned goods and food items for taylor county’s food pantry. from left are: front row — jackie emerson, deanna caulk and renee marcum. second row —  vernon humphress, betty potter, rhonda wright, shelley phillips, joey ferguson, mark marcum and chris davis.']"
793,102632,Taylor University,improve utilities,lt_improve_infrastructure_gr,https://www.ucdavis.edu/news/uc-davis-sources-pge-bankruptcy-and-utilities/,200,No_meta_date,2020-10-20 23:30:09.930810,0,NoContext
686,102632,Taylor University,operational inefficiencies,st_reduce_operational_spending,https://www.tandfonline.com/doi/abs/10.1080/00207728308926504,200,No_meta_date,2020-10-20 23:30:09.930691,0,NoContext
798,102632,Taylor University,offer amenities,lt_improve_student_experience_gr,https://pillars.taylor.edu/cgi/viewcontent.cgi?article=1120&context=mahe,200,No_meta_date,2020-10-20 23:30:09.931332,0,NoContext
800,102632,Taylor University,campus climate,lt_improve_student_experience_gr,https://pillars.taylor.edu/cgi/viewcontent.cgi?article=1094&context=mahe,200,No_meta_date,2020-10-20 23:30:09.931327,0,NoContext
801,102632,Taylor University,campus climate,lt_improve_student_experience_gr,https://www.tandfonline.com/doi/abs/10.1080/00918369.2013.774874,200,No_meta_date,2020-10-20 23:30:09.930801,1,"[290, '     skip to main content                                          access provided by taylor & francis online            log in  |  register           cart                            home    all journals    journal of homosexuality    list of issues    volume 60, issue 7    perceptions of campus climate by sexual ...']"
802,102632,Taylor University,campus climate,lt_improve_student_experience_gr,https://www.tandfonline.com/doi/abs/10.1080/00918369.2013.774874,200,No_meta_date,2020-10-20 23:30:09.930801,1,"[669, '....                                    search in:   this journal  anywhere           advanced search                   journal   journal of homosexuality   volume 60, 2013 - issue 7        journal homepage                                             3,719  views    47  crossref citations to date      altmetric                articles   perceptions of campus climate by sexual minorities patricia a. tetreault phd mls student involvement , university of nebraska–lincoln , lincoln , nebraska , usa correspondence ptetreault1@unl.edu , ryan fette med dean of students office, university of arizona , tucson , arizona , usa , peter c.']"
803,102632,Taylor University,campus climate,lt_improve_student_experience_gr,https://www.tandfonline.com/doi/abs/10.1080/00918369.2013.774874,200,No_meta_date,2020-10-20 23:30:09.930801,1,"[1394, '0.1080/00918369.2013.774874                                            translator disclaimer              articles     perceptions of campus climate by sexual minorities                     full article       figures & data       references       citations        metrics       reprints & permissions    get access /doi/full/10.1080/00918369.2013.']"
